ClientID,FirmSize,Industry,ContractTenureMonths,ProjectsCompleted,AverageProjectValue,SupportTickets,ClientSatisfactionScore,LastInteractionDays,MonthlyRecurringRevenue,Churn
6d920634-a2fb-4dd3-bb5a-1bc6bd0486fd,Medium (50-250),Tech,68,15,88836.33,9,3,61,19958.36,0
cec706e0-93cf-4d56-af4e-6cbc91d9141e,Medium (50-250),Healthcare,63,3,47018.39,21,3,44,11481.75,0
f68db1e3-f5b3-4b56-b805-d9131400fbb6,Small (<50),Manufacturing,58,11,63330.88,15,3,252,5621.51,1
96230535-34ba-4d4b-843f-a06bd81e0b7d,Enterprise (>1000),Finance,23,22,37431.64,8,5,12,5896.97,0
425bbd91-8b18-44f1-bc1b-49f1d254bcc8,Small (<50),Healthcare,49,9,93471.08,23,4,199,3935.69,0
770225ff-5534-45b7-800e-66ffcb6416da,Medium (50-250),Manufacturing,4,12,34014.79,7,4,130,12081.97,0
6bd6e7af-ebf3-49d6-84ab-502e77592471,Large (250+),Finance,24,49,90468.67,11,4,180,11396.88,0
d4f0059d-ee31-4f63-99f5-ff6176cf263f,Enterprise (>1000),Finance,64,37,47198.51,2,3,239,16755.16,0
e92a1be1-89d3-4145-82f4-a9c0bc9db9f2,Small (<50),Finance,57,2,68398.8,17,5,268,14036.12,0
025ccfa2-b250-4c41-8e12-2e73cf22a6d8,Medium (50-250),Tech,19,35,44085.76,1,1,324,7540.14,1
dad2ac03-7b69-45e0-87e6-52ede167e907,Large (250+),Tech,41,8,22206.94,22,4,279,3716.31,0
1e672714-f015-4d2d-8bcd-f4da661d508e,Large (250+),Tech,11,37,44195.14,12,1,175,6219.17,0
955676c5-fab6-42aa-b661-f72839c5b0d1,Small (<50),Tech,20,22,23170.98,12,1,320,7607.87,1
f95e5102-4363-40fd-a821-471fb0f3792d,Small (<50),Healthcare,22,39,47705.15,10,1,30,12865.35,0
598ea10a-0227-401b-909c-88d03baee0bc,Small (<50),Retail,3,1,90291.2,0,3,102,11337.41,0
c8cfc35e-160b-4d3a-a257-7eaa236f49cf,Large (250+),Retail,22,3,68944.69,3,3,64,12713.03,0
0ab22d60-877c-4d00-8893-af0ef9350a94,Medium (50-250),Finance,56,7,54849.74,15,5,252,6137.5,0
723930b0-a59e-4fd7-85ee-c7197e53447e,Enterprise (>1000),Finance,29,37,19300.67,16,3,261,11670.13,1
a5382763-a603-4625-abd4-068f45f558b4,Medium (50-250),Healthcare,45,8,11681.54,16,2,309,10672.43,1
588ebf7b-22dd-4c0f-83a4-1ebe5c89c2d3,Medium (50-250),Healthcare,59,26,66660.27,1,3,182,10758.04,0
c31bd6f1-193b-4f01-803d-4e1ca185c3e2,Small (<50),Retail,56,41,90875.31,15,4,294,3163.59,0
f510eb7e-5991-451d-959e-424f49cf9290,Small (<50),Healthcare,46,41,56374.98,16,2,251,10805.4,0
2c6c628f-21a8-4ef8-acc9-a763a95e4059,Large (250+),Retail,20,46,72457.2,0,4,190,9203.07,0
fa628b88-62bd-4205-9a57-4f4ceba153a9,Small (<50),Finance,54,46,41475.81,12,3,100,8107.57,0
e75bbaba-6742-484f-8fd4-ba5c87a6800a,Enterprise (>1000),Retail,20,27,61109.47,21,2,274,19882.72,1
f9b2e06b-39f4-4425-bc15-ddb5b5771275,Large (250+),Finance,58,28,10012.79,15,4,296,6885.33,0
9a76f15f-735c-4429-a51a-9079c457f0de,Small (<50),Finance,32,43,14859.49,3,1,313,14598.56,0
fb44d1d1-91a1-4a48-8f21-6e4fc80c1a67,Medium (50-250),Healthcare,41,5,82687.43,18,4,318,12717.72,0
bccc274d-33b5-4f81-9e36-7debde504c03,Large (250+),Retail,54,47,86034.37,15,4,353,19384.33,0
ee5ed0f4-a2f0-463e-8f33-b1e2f0a67fdd,Medium (50-250),Retail,34,36,34763.07,7,1,91,7988.66,0
61bfea94-a8b5-4261-8dbf-30724056ce0d,Medium (50-250),Tech,22,37,90648.73,16,5,265,17019.38,0
ef142b07-db79-4063-96ad-a05fda28fdc4,Small (<50),Retail,53,15,43561.45,4,3,38,9875.21,0
fe60f472-55d1-4e57-ab01-a8127f9889c7,Enterprise (>1000),Finance,8,13,78803.37,11,1,129,17887.23,0
c9423018-7b19-41c9-a7d7-3a6c508d3f66,Small (<50),Retail,69,8,98754.44,0,5,174,14901.69,0
dfa1c406-9eb7-4190-b6cc-283e3b44cc0a,Large (250+),Retail,24,1,48532.62,21,5,201,1522.76,0
18dfe711-2d05-40e2-b991-b0cefc2b7554,Large (250+),Healthcare,27,5,49284.41,11,5,231,14296.44,0
22d9a937-3dca-4b33-9b73-0be5084407d0,Medium (50-250),Finance,30,47,41326.29,15,5,266,6186.44,0
59476162-661f-41ef-a65b-12b336ac1cf9,Medium (50-250),Tech,4,42,28264.24,12,2,214,11095.82,0
36a6b6a7-b6a1-440d-862d-de0f55a94b17,Medium (50-250),Retail,6,27,53760.16,22,1,187,2737.57,0
95ce4a4c-a392-48ed-826d-c65eefcac443,Small (<50),Retail,18,30,66135.15,9,4,155,15614.77,1
0a9416fc-3f03-4ab0-b83d-f1f36212f0f8,Small (<50),Healthcare,70,6,26754.39,11,1,115,9558.27,0
98b2f35c-e10d-4ccd-adfb-ede53a5151ec,Enterprise (>1000),Finance,48,26,45092.88,20,1,182,13384.58,0
c45c157d-2c8b-4c41-81f3-090fd4a3d997,Small (<50),Retail,71,42,16789.86,22,4,330,17762.63,0
0425323b-a262-4feb-aed3-e93ccfab51d1,Medium (50-250),Manufacturing,61,44,44156.65,18,1,89,12257.29,0
fd4829f4-7804-41d9-8374-a00a2b9d7173,Enterprise (>1000),Tech,22,3,42970.58,4,5,113,5931.69,0
93ff6550-f397-49c4-a513-9cf2ab0a4179,Enterprise (>1000),Retail,68,0,76640.62,13,5,327,15578.61,0
1416d114-6a93-42e9-8051-7965c069e5fc,Small (<50),Finance,56,17,36709.84,19,2,40,14448.34,0
8160a5cf-e894-436f-a69e-d3f92434d224,Enterprise (>1000),Manufacturing,9,19,25173.53,8,2,15,11379.95,0
bfa0fc46-dcc4-4505-8e7d-73bea3a53f4e,Small (<50),Retail,62,49,95301.7,20,4,60,3894.24,0
6b6c3b8d-b821-4cb4-9cc1-2cb8920adfcf,Small (<50),Manufacturing,46,15,68556.24,8,5,237,17860.33,0
a75fbb79-62e2-4b02-94e7-461e1d156721,Medium (50-250),Retail,26,34,56514.89,13,5,233,17866.42,0
fcbf6b3b-9c0c-4b78-91f7-3693ad76f19d,Medium (50-250),Finance,38,42,19027.49,18,1,75,1409.25,0
99a88c3a-fccd-4420-b450-5a6a268bb3e1,Enterprise (>1000),Finance,70,35,73043.59,6,1,276,7899.02,0
9af51198-f5e2-47f8-8c6c-6dd5a2b95bea,Small (<50),Retail,19,10,6738.44,6,1,272,1723.4,0
7327f64e-1140-4bea-b685-bd1d06e071fa,Large (250+),Manufacturing,51,33,34293.67,24,4,94,1071.44,0
ba71f3ee-937b-4c2c-a476-5455ae67691c,Small (<50),Manufacturing,61,43,90011.1,3,2,251,10997.61,0
bf648704-e74e-4906-b40a-69bcb10cdc2c,Small (<50),Retail,66,24,64449.73,3,3,224,19265.46,0
d7e651cf-3baa-46a9-b5ff-1c00a1b35650,Large (250+),Retail,43,42,89236.34,21,1,216,10097.05,0
105ecc69-ef2e-4fca-8a25-f8e5f167fd6f,Medium (50-250),Retail,40,36,21016.73,0,4,134,14812.86,0
7c1da3fb-237e-468d-ae63-e6cbf5803d92,Large (250+),Manufacturing,14,3,64621.8,22,5,281,7567.71,0
0c8abb09-18a8-4b0f-bebb-387cf8c85ac5,Large (250+),Retail,42,33,96272.27,20,3,182,16588.06,0
5ec9ac23-fac1-43c6-84b3-2f88268b00dd,Small (<50),Manufacturing,58,2,53277.89,7,4,109,3781.22,0
0e8c0808-617a-42b8-97e6-afa4e4ab0623,Small (<50),Healthcare,57,19,38807.49,20,3,16,18718.01,0
5cc12003-746c-495e-838b-899fcb0925eb,Enterprise (>1000),Finance,61,14,87686.41,23,3,149,2743.47,0
36d148b0-cfb3-453d-a7d8-0eed33e75feb,Large (250+),Finance,49,32,65465.73,5,5,280,17712.65,0
10f0818a-6aa3-456d-9bc9-c4ecc9606b62,Large (250+),Finance,33,48,78809.33,21,3,234,17909.77,0
bc16bf09-2e70-444a-a3b8-15155b13d4ca,Enterprise (>1000),Manufacturing,5,19,63691.59,7,4,353,1283.91,1
e513a08c-5c1a-4f0d-a5c3-e5bc249b3468,Medium (50-250),Healthcare,6,14,40146.43,11,3,245,7703.16,0
0afdd7e1-ddac-4c8c-8a25-385fc1e27d51,Medium (50-250),Manufacturing,32,39,9891.77,10,5,21,7404.15,0
2a291d8b-34e6-4fb5-b225-3d82884e3451,Small (<50),Tech,11,17,60980.94,16,2,180,11792.66,0
89f65edf-6ada-4402-b28c-809105c2c06f,Enterprise (>1000),Retail,33,16,73244.35,17,1,111,14348.87,0
2d89cbb0-5c92-4c16-81ab-4591a2f5cbd9,Enterprise (>1000),Manufacturing,56,49,55256.81,10,1,128,5132.89,0
100ad668-0f5d-4fa9-b9ab-6f5869f98728,Small (<50),Finance,18,45,53162.22,20,3,74,13483.6,0
d8d06233-4242-4b60-85c3-0bc0dc263dd7,Enterprise (>1000),Healthcare,51,42,54062.35,22,3,21,12184.09,0
102ce13f-f8d7-4004-81aa-528f06240934,Enterprise (>1000),Tech,63,43,59104.65,12,2,77,10936.29,0
044b8578-c627-4088-a8ca-4052490060d3,Enterprise (>1000),Tech,16,7,51750.78,9,3,282,2226.78,1
f703b98d-c173-4b50-941c-fb08d13c6ff5,Enterprise (>1000),Tech,65,19,82316.78,1,3,193,11944.19,0
04a47ca0-1f6c-4f0a-ab7e-18869ee9890d,Small (<50),Retail,18,13,90858.06,3,4,244,7368.99,0
551acca4-d026-4d41-9c88-5a637f8eef9e,Small (<50),Healthcare,41,4,28899.5,3,5,54,15471.54,0
4e06b645-eb3d-43a2-a973-bcba24045c57,Enterprise (>1000),Tech,51,5,60929.07,17,1,135,11533.41,0
e86bd5dc-ba74-485c-a3a8-dc93a224a658,Medium (50-250),Retail,58,33,81914.97,12,5,356,9445.44,0
482b8736-186d-43cf-9c98-66fc28f23695,Enterprise (>1000),Tech,28,36,14613.45,5,1,357,7123.0,1
8ed56c03-d5c2-4a22-88e4-f2ae4becceab,Enterprise (>1000),Tech,26,36,91541.83,20,5,218,7690.05,0
029b5e72-d2dd-4071-bf33-246785e6aa9b,Small (<50),Tech,36,0,76406.77,8,4,119,16056.42,0
beafd396-ecc0-4fe0-95a0-eb754db9b2cd,Small (<50),Tech,38,25,93955.84,8,1,16,18570.76,0
14add6f2-1fef-4ea7-92d1-77b94b83db81,Small (<50),Tech,28,38,51107.05,17,1,237,3788.92,0
967966c1-0b9e-4f78-a22e-c702e373b321,Medium (50-250),Finance,4,35,17997.3,17,2,147,15377.72,0
d76fb86f-db98-4e25-bb5e-09778f2a9f61,Enterprise (>1000),Manufacturing,19,33,46293.13,1,1,207,17341.48,0
140e90c5-6e16-4506-8604-87114e1287d8,Small (<50),Healthcare,6,26,15596.89,19,3,68,13657.84,0
64b0df05-d16d-46e4-8137-e4c667c6c658,Small (<50),Tech,21,2,94679.06,22,3,225,9151.65,1
0dcd612e-e76c-4d1a-b31d-fac0c8edb5e1,Large (250+),Retail,7,41,49632.45,3,5,145,2557.25,0
7e643417-ec0c-4e45-b9c8-c8de92dbe441,Small (<50),Finance,17,29,16700.08,5,2,86,5504.01,0
91be6aa7-d91c-4be7-ac05-d0cf9474f8b7,Enterprise (>1000),Healthcare,15,15,56714.16,12,2,266,1163.31,1
40cdce42-d7c2-4280-907c-f6531a66d7b2,Large (250+),Finance,15,17,68921.04,20,1,351,18902.21,1
5020d18b-3a73-4029-91fc-5d0def026bb0,Large (250+),Manufacturing,35,27,25964.4,6,5,118,17661.17,0
7622a075-97f0-4891-b8d6-d98b71a2b9c9,Large (250+),Manufacturing,44,8,59224.14,2,4,28,4912.58,0
83eb66a1-6b13-46c1-8fe4-cf17edb4f753,Small (<50),Retail,14,26,35356.84,17,5,121,13749.37,0
a1bf6907-6417-4948-bf41-6d29a214c19c,Medium (50-250),Healthcare,69,38,29729.59,11,2,118,11825.31,0
a18b03d1-1ba5-4bd1-8dc9-7bf4f7e3d63d,Medium (50-250),Manufacturing,5,49,70301.16,17,3,286,11623.39,0
c56eef3f-174e-4438-912a-bf36f6ac97f1,Small (<50),Healthcare,60,20,49115.7,9,3,32,17401.24,0
d273c8e2-111a-49eb-b069-d5676f53fb98,Medium (50-250),Finance,40,1,80894.86,12,3,350,11592.22,1
